,sura_num,sura_name,sura_hisab,sura_ayat
179,2,كتب عليكم إذا حضر أحدكم الموت إن ترك خيرا الوصية للولدين والأقربين بالمعروف حقا على المتقين,1819687,6306
180,2,فمن بدله بعدما سمعه فإنما إثمه على الذين يبدلونه إن الله سميع عليم,1819687,2667
181,2,فمن خاف من موص جنفا أو إثما فأصلح بينهم فلا إثم عليه إن الله غفور رحيم,1819687,4504
182,2,يأيها الذين ءامنوا كتب عليكم الصيام كما كتب على الذين من قبلكم لعلكم تتقون,1819687,4483
183,2,أياما معدودت فمن كان منكم مريضا أو على سفر فعدة من أيام أخر وعلى الذين يطيقونه فدية طعام مسكين فمن تطوع خيرا فهو خير له وأن تصوموا خير لكم إن كنتم تعلمون,1819687,10115
184,2,شهر رمضان الذى أنزل فيه القرءان هدى للناس وبينت من الهدى والفرقان فمن شهد منكم الشهر فليصمه ومن كان مريضا أو على سفر فعدة من أيام أخر يريد الله بكم اليسر ولا يريد بكم العسر ولتكملوا العدة ولتكبروا الله على ما هدىكم ولعلكم تشكرون,1819687,12424
185,2,وإذا سألك عبادى عنى فإنى قريب أجيب دعوة الداع إذا دعان فليستجيبوا لى وليؤمنوا بى لعلهم يرشدون,1819687,4020
186,2,أحل لكم ليلة الصيام الرفث إلى نسائكم هن لباس لكم وأنتم لباس لهن علم الله أنكم كنتم تختانون أنفسكم فتاب عليكم وعفا عنكم فالٔن بشروهن وابتغوا ما كتب الله لكم وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود من الفجر ثم أتموا الصيام إلى اليل ولا تبشروهن وأنتم عكفون فى المسجد تلك حدود الله فلا تقربوها كذلك يبين الله ءايته للناس لعلهم يتقون,1819687,19732
187,2,ولا تأكلوا أمولكم بينكم بالبطل وتدلوا بها إلى الحكام لتأكلوا فريقا من أمول الناس بالإثم وأنتم تعلمون,1819687,4270
188,2,يسٔلونك عن الأهلة قل هى موقيت للناس والحج وليس البر بأن تأتوا البيوت من ظهورها ولكن البر من اتقى وأتوا البيوت من أبوبها واتقوا الله لعلكم تفلحون,1819687,7380
189,2,وقتلوا فى سبيل الله الذين يقتلونكم ولا تعتدوا إن الله لا يحب المعتدين,1819687,3930
190,2,واقتلوهم حيث ثقفتموهم وأخرجوهم من حيث أخرجوكم والفتنة أشد من القتل ولا تقتلوهم عند المسجد الحرام حتى يقتلوكم فيه فإن قتلوكم فاقتلوهم كذلك جزاء الكفرين,1819687,11375
191,2,فإن انتهوا فإن الله غفور رحيم,1819687,2335
192,2,وقتلوهم حتى لا تكون فتنة ويكون الدين لله فإن انتهوا فلا عدون إلا على الظلمين,1819687,4319
193,2,الشهر الحرام بالشهر الحرام والحرمت قصاص فمن اعتدى عليكم فاعتدوا عليه بمثل ما اعتدى عليكم واتقوا الله واعلموا أن الله مع المتقين,1819687,6944
194,2,وأنفقوا فى سبيل الله ولا تلقوا بأيديكم إلى التهلكة وأحسنوا إن الله يحب المحسنين,1819687,2195
195,2,وأتموا الحج والعمرة لله فإن أحصرتم فما استيسر من الهدى ولا تحلقوا رءوسكم حتى يبلغ الهدى محله فمن كان منكم مريضا أو به أذى من رأسه ففدية من صيام أو صدقة أو نسك فإذا أمنتم فمن تمتع بالعمرة إلى الحج فما استيسر من الهدى فمن لم يجد فصيام ثلثة أيام فى الحج وسبعة إذا رجعتم تلك عشرة كاملة ذلك لمن لم يكن أهله حاضرى المسجد الحرام واتقوا الله واعلموا أن الله شديد العقاب,1819687,20543
196,2,الحج أشهر معلومت فمن فرض فيهن الحج فلا رفث ولا فسوق ولا جدال فى الحج وما تفعلوا من خير يعلمه الله وتزودوا فإن خير الزاد التقوى واتقون يأولى الألبب,1819687,8327
197,2,ليس عليكم جناح أن تبتغوا فضلا من ربكم فإذا أفضتم من عرفت فاذكروا الله عند المشعر الحرام واذكروه كما هدىكم وإن كنتم من قبله لمن الضالين,1819687,11422
198,2,ثم أفيضوا من حيث أفاض الناس واستغفروا الله إن الله غفور رحيم,1819687,6551
199,2,فإذا قضيتم منسككم فاذكروا الله كذكركم ءاباءكم أو أشد ذكرا فمن الناس من يقول ربنا ءاتنا فى الدنيا وما له فى الءاخرة من خلق,1819687,8983
200,2,ومنهم من يقول ربنا ءاتنا فى الدنيا حسنة وفى الءاخرة حسنة وقنا عذاب النار,1819687,3641
201,2,أولئك لهم نصيب مما كسبوا والله سريع الحساب,1819687,969
202,2,واذكروا الله فى أيام معدودت فمن تعجل فى يومين فلا إثم عليه ومن تأخر فلا إثم عليه لمن اتقى واتقوا الله واعلموا أنكم إليه تحشرون,1819687,7835
203,2,ومن الناس من يعجبك قوله فى الحيوة الدنيا ويشهد الله على ما فى قلبه وهو ألد الخصام,1819687,2376
204,2,وإذا تولى سعى فى الأرض ليفسد فيها ويهلك الحرث والنسل والله لا يحب الفساد,1819687,3955
205,2,وإذا قيل له اتق الله أخذته العزة بالإثم فحسبه جهنم ولبئس المهاد,1819687,4276
206,2,ومن الناس من يشرى نفسه ابتغاء مرضات الله والله رءوف بالعباد,1819687,4413
207,2,يأيها الذين ءامنوا ادخلوا فى السلم كافة ولا تتبعوا خطوت الشيطن إنه لكم عدو مبين,1819687,4565
208,2,فإن زللتم من بعد ما جاءتكم البينت فاعلموا أن الله عزيز حكيم,1819687,2319
209,2,هل ينظرون إلا أن يأتيهم الله فى ظلل من الغمام والملئكة وقضى الأمر وإلى الله ترجع الأمور,1819687,6476
210,2,سل بنى إسرءيل كم ءاتينهم من ءاية بينة ومن يبدل نعمة الله من بعد ما جاءته فإن الله شديد العقاب,1819687,2891
211,2,زين للذين كفروا الحيوة الدنيا ويسخرون من الذين ءامنوا والذين اتقوا فوقهم يوم القيمة والله يرزق من يشاء بغير حساب,1819687,7112
212,2,كان الناس أمة وحدة فبعث الله النبين مبشرين ومنذرين وأنزل معهم الكتب بالحق ليحكم بين الناس فيما اختلفوا فيه وما اختلف فيه إلا الذين أوتوه من بعد ما جاءتهم البينت بغيا بينهم فهدى الله الذين ءامنوا لما اختلفوا فيه من الحق بإذنه والله يهدى من يشاء إلى صرط مستقيم,1819687,14853
213,2,أم حسبتم أن تدخلوا الجنة ولما يأتكم مثل الذين خلوا من قبلكم مستهم البأساء والضراء وزلزلوا حتى يقول الرسول والذين ءامنوا معه متى نصر الله ألا إن نصر الله قريب,1819687,9865
214,2,يسٔلونك ماذا ينفقون قل ما أنفقتم من خير فللولدين والأقربين واليتمى والمسكين وابن السبيل وما تفعلوا من خير فإن الله به عليم,1819687,6381
215,2,كتب عليكم القتال وهو كره لكم وعسى أن تكرهوا شئا وهو خير لكم وعسى أن تحبوا شئا وهو شر لكم والله يعلم وأنتم لا تعلمون,1819687,6403
216,2,يسٔلونك عن الشهر الحرام قتال فيه قل قتال فيه كبير وصد عن سبيل الله وكفر به والمسجد الحرام وإخراج أهله منه أكبر عند الله والفتنة أكبر من القتل ولا يزالون يقتلونكم حتى يردوكم عن دينكم إن استطعوا ومن يرتدد منكم عن دينه فيمت وهو كافر فأولئك حبطت أعملهم فى الدنيا والءاخرة وأولئك أصحب النار هم فيها خلدون,1819687,13927
217,2,إن الذين ءامنوا والذين هاجروا وجهدوا فى سبيل الله أولئك يرجون رحمت الله والله غفور رحيم,1819687,4884
218,2,يسٔلونك عن الخمر والميسر قل فيهما إثم كبير ومنفع للناس وإثمهما أكبر من نفعهما ويسٔلونك ماذا ينفقون قل العفو كذلك يبين الله لكم الءايت لعلكم تتفكرون,1819687,8445
219,2,فى الدنيا والءاخرة ويسٔلونك عن اليتمى قل إصلاح لهم خير وإن تخالطوهم فإخونكم والله يعلم المفسد من المصلح ولو شاء الله لأعنتكم إن الله عزيز حكيم,1819687,6929
220,2,ولا تنكحوا المشركت حتى يؤمن ولأمة مؤمنة خير من مشركة ولو أعجبتكم ولا تنكحوا المشركين حتى يؤمنوا ولعبد مؤمن خير من مشرك ولو أعجبكم أولئك يدعون إلى النار والله يدعوا إلى الجنة والمغفرة بإذنه ويبين ءايته للناس لعلهم يتذكرون,1819687,12993
221,2,ويسٔلونك عن المحيض قل هو أذى فاعتزلوا النساء فى المحيض ولا تقربوهن حتى يطهرن فإذا تطهرن فأتوهن من حيث أمركم الله إن الله يحب التوبين ويحب المتطهرين,1819687,9594
